,Date,Hour,ProductionLt100MW,ProductionGe100MW,OffshoreWindPower,OnshoreWindPower,SolarPower,ExchangeGreatBelt,ExchangeGermany,ExchangeNetherlands,ExchangeNorway,ExchangeSweden,BornholmSE4,Sum,Weekday,Month,HourDK
256,2020-01-11,17,470.6525,1283.5175000000002,1427.1991666666665,3568.103333333333,0.0,0.0,-316.9116666666667,-700.3091666666666,-841.5833333333334,51.95916666666667,4.2491666666666665,4946.876666666667,5.0,1.0,2020-01-11 17:00:00
257,2020-01-11,18,460.8,1300.7,1357.8766666666668,3227.405,0.0,0.0,156.7725,-700.4,-955.9166666666666,44.66416666666667,0.9091666666666667,4892.810833333334,5.0,1.0,2020-01-11 18:00:00
258,2020-01-11,19,475.68,1120.3225,1353.985,3215.5750000000003,0.0,0.0,295.4591666666667,-700.3033333333333,-1339.8333333333333,135.7675,-1.2208333333333334,4555.431666666667,5.0,1.0,2020-01-11 19:00:00
259,2020-01-11,20,464.82750000000004,1118.3525,1350.32,3158.6258333333335,0.0,0.0,375.3316666666667,-699.5725000000001,-1386.5,-45.404166666666676,-7.315833333333334,4328.665,5.0,1.0,2020-01-11 20:00:00
260,2020-01-11,21,418.155,1000.9241666666667,1306.51,2921.7516666666666,0.0,0.0,557.0925000000001,-699.6974999999999,-1387.25,12.396666666666656,-12.722500000000002,4117.16,5.0,1.0,2020-01-11 21:00:00
261,2020-01-11,22,414.42,966.1574999999999,1306.0283333333334,2966.726666666667,0.0,0.0,562.1274999999999,-699.5475,-1387.25,-181.11083333333332,-15.405833333333334,3932.1458333333335,5.0,1.0,2020-01-11 22:00:00
262,2020-01-11,23,423.3458333333333,941.7633333333333,1312.1916666666666,3193.7724999999996,0.0,0.0,211.2483333333333,-699.6091666666666,-1387.3333333333333,-358.3833333333334,-17.124166666666667,3619.8716666666664,5.0,1.0,2020-01-11 23:00:00
263,2020-01-12,0,422.96666666666664,939.2583333333333,1312.6616666666666,3121.545,0.0,0.0,164.00083333333333,-700.16,-1387.3333333333333,-454.27416666666664,-11.490833333333333,3407.174166666666,6.0,1.0,2020-01-12 00:00:00
264,2020-01-12,1,415.1325,1045.5475,1314.8516666666667,3059.820833333333,0.0,0.0,141.65833333333333,-700.2516666666667,-1385.3333333333333,-571.8149999999999,-10.598333333333334,3309.0125000000003,6.0,1.0,2020-01-12 01:00:00
265,2020-01-12,2,411.03416666666664,973.9325,1312.1483333333333,2801.7175,0.0,0.0,530.2933333333334,-700.37,-1344.6666666666667,-673.4,-11.366666666666667,3299.3225,6.0,1.0,2020-01-12 02:00:00
266,2020-01-12,3,413.36999999999995,846.7041666666668,1310.2066666666667,2699.5608333333334,0.0,0.0,717.0741666666667,-700.2383333333333,-1358.4166666666667,-648.145,-10.339166666666666,3269.7766666666666,6.0,1.0,2020-01-12 03:00:00
267,2020-01-12,4,432.42249999999996,844.3491666666667,1314.1091666666669,2680.1408333333334,0.0,0.0,759.4133333333333,-699.6533333333333,-1384.9166666666667,-686.6658333333334,-9.863333333333333,3249.335833333333,6.0,1.0,2020-01-12 04:00:00
268,2020-01-12,5,450.3808333333333,1181.0858333333333,1381.6833333333334,2559.165,0.0,0.0,797.4366666666666,-699.62,-1386.75,-1093.8275,-9.545833333333334,3180.008333333333,6.0,1.0,2020-01-12 05:00:00
269,2020-01-12,6,427.71333333333337,914.7766666666666,1403.8083333333334,2559.9491666666668,0.0,0.0,1322.7058333333332,-699.8716666666666,-1387.0833333333333,-1250.2408333333333,-8.316666666666666,3283.4408333333336,6.0,1.0,2020-01-12 06:00:00
270,2020-01-12,7,441.37166666666667,957.7741666666667,1325.5091666666667,2320.965833333333,0.0,0.0,1501.7316666666666,-700.1408333333334,-1385.5,-964.2383333333333,-5.998333333333334,3491.475,6.0,1.0,2020-01-12 07:00:00
271,2020-01-12,8,492.1775,1123.0008333333333,1062.1683333333333,1993.4241666666667,0.12583333333333332,0.0,986.4058333333332,-699.67,-1350.25,194.77083333333334,-10.003333333333332,3792.15,6.0,1.0,2020-01-12 08:00:00
272,2020-01-12,9,493.0625,1200.2075,908.3299999999999,1600.3866666666665,4.2491666666666665,0.0,884.4825,-699.805,-1370.75,1018.5675,-9.845833333333333,4028.8849999999998,6.0,1.0,2020-01-12 09:00:00
273,2020-01-12,10,575.14,1282.1816666666666,729.725,1398.3016666666665,24.631666666666664,0.0,1004.7641666666667,-699.75,-1386.25,1114.97,-8.445,4035.2691666666665,6.0,1.0,2020-01-12 10:00:00
274,2020-01-12,11,575.1108333333333,1266.9966666666667,555.3216666666667,1222.0591666666667,40.5075,0.0,1233.8125,-699.75,-1387.1666666666667,1273.5249999999999,-8.1875,4072.2291666666665,6.0,1.0,2020-01-12 11:00:00
275,2020-01-12,12,559.1833333333333,1226.7141666666666,445.8233333333333,1037.6433333333334,54.02333333333333,0.0,1772.8825,-699.75,-1362.8333333333333,1050.7683333333334,-6.208333333333333,4078.2466666666664,6.0,1.0,2020-01-12 12:00:00
276,2020-01-12,13,552.2441666666667,1181.4191666666668,377.0783333333334,924.2908333333334,41.61083333333334,0.0,2151.6075,-699.75,-1137.0833333333333,662.5775,-6.003333333333334,4047.991666666667,6.0,1.0,2020-01-12 13:00:00
277,2020-01-12,14,546.1850000000001,1199.9266666666665,314.90916666666664,831.1783333333333,22.03,0.0,2084.4024999999997,-699.75,-1135.8333333333333,813.0366666666665,-5.145833333333333,3970.9391666666666,6.0,1.0,2020-01-12 14:00:00
278,2020-01-12,15,544.5566666666667,1271.215,278.46666666666664,672.3858333333334,6.353333333333333,0.0,1546.2091666666668,-699.8125,-974.6666666666666,1420.9816666666668,-2.61,4063.0791666666664,6.0,1.0,2020-01-12 15:00:00
279,2020-01-12,16,562.485,1358.1383333333333,277.3441666666667,580.1591666666667,0.35250000000000004,0.0,1619.5199999999998,-699.9,-506.25,1092.9375,1.4216666666666669,4286.208333333333,6.0,1.0,2020-01-12 16:00:00
280,2020-01-12,17,581.3508333333333,1372.3916666666667,341.96583333333336,476.0,0.0,0.0,689.2183333333334,-699.7166666666667,278.13166666666666,1655.4108333333334,3.325833333333333,4698.078333333334,6.0,1.0,2020-01-12 17:00:00
281,2020-01-12,18,577.1883333333334,1352.335,417.0566666666667,492.7183333333333,0.0,0.0,359.8858333333333,-617.895,615.4308333333333,1437.7233333333334,0.49416666666666664,4634.9375,6.0,1.0,2020-01-12 18:00:00
282,2020-01-12,19,485.09916666666663,1134.8708333333334,495.20250000000004,554.4975000000001,0.0,0.0,668.7666666666667,-681.11,492.5316666666667,1472.7316666666666,-2.9058333333333333,4619.684166666667,6.0,1.0,2020-01-12 19:00:00
283,2020-01-12,20,455.24916666666667,1058.7925,622.0316666666666,748.8241666666667,0.0,0.0,868.3058333333333,-699.5783333333334,102.58333333333333,1122.645,-6.560833333333334,4272.2925000000005,6.0,1.0,2020-01-12 20:00:00
284,2020-01-12,21,451.97166666666664,984.7333333333332,692.2983333333333,867.855,0.0,0.0,1361.4133333333334,-700.04,29.61,240.63166666666666,-5.1033333333333335,3923.3700000000003,6.0,1.0,2020-01-12 21:00:00
285,2020-01-12,22,445.00916666666666,908.4074999999999,784.5300000000001,965.1941666666667,0.0,0.0,1412.1908333333333,-699.6066666666667,13.858333333333334,-59.24333333333334,5.575833333333333,3775.915833333333,6.0,1.0,2020-01-12 22:00:00
286,2020-01-12,23,443.7775,828.7883333333333,1004.8666666666667,1093.9008333333334,0.0,0.0,1169.715,-699.6291666666666,-504.9166666666667,194.0925,1.5241666666666667,3532.119166666667,6.0,1.0,2020-01-12 23:00:00
287,2020-01-13,0,409.87083333333334,776.1241666666666,1085.9208333333333,1041.7491666666667,0.0,0.0,722.6808333333333,-699.9,-890.0833333333334,916.8916666666668,2.6633333333333336,3365.9175,0.0,1.0,2020-01-13 00:00:00
288,2020-01-13,1,405.65333333333336,931.1583333333333,954.0225,1061.1125,0.0,0.0,404.6133333333333,-699.6525,-1053.0833333333333,1305.6491666666668,3.2608333333333337,3312.7341666666666,0.0,1.0,2020-01-13 01:00:00
289,2020-01-13,2,452.86833333333334,852.7600000000001,980.1316666666667,1093.2666666666667,0.0,0.0,57.889999999999986,-699.6541666666667,-832.75,1304.3799999999999,3.26,3212.1525,0.0,1.0,2020-01-13 02:00:00
290,2020-01-13,3,468.1091666666666,822.4883333333333,893.1875,1162.2408333333333,0.0,0.0,-3.7325000000000017,-700.2950000000001,-660.0833333333334,1251.2775,3.89,3237.0825,0.0,1.0,2020-01-13 03:00:00
291,2020-01-13,4,437.06916666666666,951.0925000000001,945.0749999999999,1040.9791666666667,0.0,0.0,-266.425,-700.0025,-103.90333333333332,1026.6975,3.8141666666666665,3334.396666666667,0.0,1.0,2020-01-13 04:00:00
292,2020-01-13,5,466.27416666666664,861.5916666666667,915.6383333333333,997.5691666666667,0.0,0.0,-645.5941666666666,-700.0933333333334,501.12583333333333,1190.4375,3.3558333333333334,3590.3050000000003,0.0,1.0,2020-01-13 05:00:00
293,2020-01-13,6,481.17083333333335,1097.8775,869.6483333333334,1076.5166666666667,0.0,0.0,-642.2841666666667,-700.4275000000001,913.8183333333333,1138.3883333333333,12.485,4247.193333333334,0.0,1.0,2020-01-13 06:00:00
294,2020-01-13,7,637.4633333333334,1308.7716666666668,912.985,1210.3666666666666,0.0,0.0,-658.2133333333333,-700.3983333333332,950.0875000000001,1228.26,16.680833333333332,4906.003333333333,0.0,1.0,2020-01-13 07:00:00
295,2020-01-13,8,713.8024999999999,1834.2791666666665,650.7633333333333,1067.0725,0.5641666666666667,0.0,-626.0233333333334,-700.4133333333333,949.9,1201.8525,14.900833333333333,5106.698333333334,0.0,1.0,2020-01-13 08:00:00
296,2020-01-13,9,774.4741666666667,1717.9316666666666,565.0458333333333,933.2933333333334,19.00166666666667,0.0,-659.7216666666667,-688.9641666666666,949.7516666666667,1357.8700000000001,8.739166666666668,4977.421666666666,0.0,1.0,2020-01-13 09:00:00
297,2020-01-13,10,782.2591666666667,1486.8858333333335,538.6833333333333,898.3141666666667,69.47833333333334,0.0,-643.73,-699.43,949.9725,1611.4391666666668,8.834166666666667,5002.706666666666,0.0,1.0,2020-01-13 10:00:00
298,2020-01-13,11,739.6125000000001,1456.4983333333332,659.5483333333333,820.5433333333334,118.22416666666668,0.0,-722.1116666666667,-699.9500000000002,949.7800000000001,1632.0966666666666,9.675833333333333,4963.9175000000005,0.0,1.0,2020-01-13 11:00:00
299,2020-01-13,12,722.5933333333332,1301.8358333333333,853.5625,851.8291666666668,131.67583333333332,0.0,-652.4716666666667,-700.145,949.9050000000001,1436.5333333333335,9.669166666666667,4904.9875,0.0,1.0,2020-01-13 12:00:00
300,2020-01-13,13,703.13,1328.5758333333333,858.0191666666666,965.2691666666666,108.72583333333334,0.0,-677.9016666666666,-699.8133333333334,949.8791666666666,1434.8208333333332,13.811666666666667,4984.516666666666,0.0,1.0,2020-01-13 13:00:00
301,2020-01-13,14,830.1941666666667,1647.0791666666667,902.0716666666667,1099.4733333333334,62.3075,0.0,-1509.3675,-699.63,949.8449999999999,1534.9866666666667,14.054166666666667,4831.014166666667,0.0,1.0,2020-01-13 14:00:00
302,2020-01-13,15,839.1266666666667,1484.5275000000001,1012.9899999999999,1118.8633333333335,21.32166666666667,0.0,-1556.6941666666664,-699.63,950.015,1573.0525,17.481666666666666,4761.054166666667,0.0,1.0,2020-01-13 15:00:00
303,2020-01-13,16,782.8683333333333,1416.0249999999999,1018.8525,1264.5166666666667,0.8691666666666666,0.0,-1260.9841666666666,-699.63,950.0975,1485.4683333333332,22.7175,4980.800833333333,0.0,1.0,2020-01-13 16:00:00
304,2020-01-13,17,786.7133333333333,1406.3058333333336,1128.6741666666667,1460.415,0.0,0.0,-1293.7866666666666,-699.7583333333333,950.3058333333333,1561.4733333333334,26.733333333333334,5327.075833333333,0.0,1.0,2020-01-13 17:00:00
305,2020-01-13,18,775.7199999999999,1211.7958333333333,1188.6158333333333,1701.0258333333334,0.0,0.0,-1272.7941666666668,-700.39,950.3175,1289.6925,22.3575,5166.340833333334,0.0,1.0,2020-01-13 18:00:00
306,2020-01-13,19,696.2441666666667,963.6275,1241.6325,1993.2441666666666,0.0,0.0,-1542.1358333333335,-700.39,933.1441666666666,1204.2033333333331,19.316666666666666,4808.886666666666,0.0,1.0,2020-01-13 19:00:00
307,2020-01-13,20,550.0633333333334,794.6774999999999,1339.8008333333335,2036.8741666666665,0.0,0.0,-658.8675,-699.9699999999999,542.6708333333333,813.9841666666666,16.399166666666666,4735.6325,0.0,1.0,2020-01-13 20:00:00
308,2020-01-13,21,515.605,743.025,1365.795,2099.8216666666667,0.0,0.0,-150.2825,-699.8341666666666,-5.3041666666666645,546.9941666666667,18.914166666666667,4434.734166666666,0.0,1.0,2020-01-13 21:00:00
309,2020-01-13,22,495.70250000000004,750.7175000000001,1280.6083333333333,2160.2575,0.0,0.0,199.72083333333333,-700.4008333333333,-593.3333333333334,486.3833333333334,17.7025,4097.358333333334,0.0,1.0,2020-01-13 22:00:00
310,2020-01-13,23,510.6766666666667,787.31,1373.0308333333332,2500.0083333333337,0.0,0.0,148.55583333333334,-700.14,-1171.5,246.21666666666667,13.950833333333334,3708.1091666666666,0.0,1.0,2020-01-13 23:00:00
311,2020-01-14,0,465.40500000000003,1004.2083333333334,1394.6433333333334,2945.6775,0.0,0.0,272.335,-699.5775,-1372.4166666666667,-530.2608333333334,7.773333333333333,3487.7875,1.0,1.0,2020-01-14 00:00:00
312,2020-01-14,1,460.8283333333333,893.3316666666666,1409.245,3166.5825,0.0,0.0,771.775,-700.2241666666667,-1387.5,-1242.4008333333334,5.795833333333333,3377.433333333334,1.0,1.0,2020-01-14 01:00:00
313,2020-01-14,2,452.93833333333333,797.665,1410.995,3234.4150000000004,0.0,0.0,1155.9683333333335,-700.2400000000001,-1387.5,-1600.3891666666666,3.410833333333333,3367.263333333334,1.0,1.0,2020-01-14 02:00:00
314,2020-01-14,3,446.7716666666667,784.6016666666666,1404.4308333333336,3322.355833333333,0.0,0.0,1524.0166666666667,-700.2400000000001,-1387.25,-1979.5341666666666,-0.09333333333333331,3415.0591666666674,1.0,1.0,2020-01-14 03:00:00
315,2020-01-14,4,448.87083333333334,808.1158333333333,1406.6658333333332,3338.334166666666,0.0,0.0,1603.6833333333334,-700.2400000000001,-1387.0,-2014.8591666666669,-5.5633333333333335,3498.0075,1.0,1.0,2020-01-14 04:00:00
316,2020-01-14,5,444.8633333333333,871.87,1401.1591666666666,3409.9983333333334,0.0,0.0,1278.83,-700.2400000000001,-1377.6666666666667,-1629.2975,-4.6875,3694.829166666667,1.0,1.0,2020-01-14 05:00:00
317,2020-01-14,6,471.0075,971.3708333333334,1295.3683333333333,2912.6175,0.0,0.0,827.1033333333334,-700.1658333333334,-972.0,-396.22499999999997,0.17499999999999996,4409.251666666666,1.0,1.0,2020-01-14 06:00:00
318,2020-01-14,7,497.9375,951.2616666666667,1381.0533333333333,2796.3125,0.0,0.0,485.9633333333333,-699.9483333333333,-469.9166666666667,185.05916666666667,4.7075000000000005,5132.43,1.0,1.0,2020-01-14 07:00:00
319,2020-01-14,8,494.19083333333333,903.4883333333333,1290.6875,2599.9666666666667,0.12083333333333335,0.0,539.3325,-700.21,-139.25,382.91166666666663,0.155,5371.393333333333,1.0,1.0,2020-01-14 08:00:00
320,2020-01-14,9,487.665,900.2866666666665,1152.4283333333333,2157.5466666666666,4.255833333333333,0.0,962.4558333333334,-700.2733333333334,-24.416666666666668,436.9416666666666,-4.12,5372.7699999999995,1.0,1.0,2020-01-14 09:00:00
321,2020-01-14,10,499.62916666666666,812.2283333333334,1216.4191666666666,2009.1325,25.868333333333336,0.0,908.2016666666667,-700.0858333333334,-65.0,665.5516666666666,-6.7749999999999995,5365.169999999999,1.0,1.0,2020-01-14 10:00:00
322,2020-01-14,11,519.4766666666667,794.8941666666666,1285.9066666666668,2292.31,68.27416666666666,0.0,622.4975000000001,-699.695,-128.58333333333334,621.1166666666667,-6.425000000000001,5369.7725,1.0,1.0,2020-01-14 11:00:00
323,2020-01-14,12,526.4983333333333,830.0158333333334,1367.6308333333334,2319.695,106.60083333333334,0.0,165.48583333333332,-699.9500000000002,-105.0,724.8683333333333,-6.5,5229.345,1.0,1.0,2020-01-14 12:00:00
324,2020-01-14,13,511.1458333333333,819.7766666666666,1335.2808333333332,2206.36,120.21749999999999,0.0,236.11666666666667,-700.415,-49.166666666666664,752.12,-5.544999999999999,5225.890833333333,1.0,1.0,2020-01-14 13:00:00
325,2020-01-14,14,496.11999999999995,838.1041666666666,1241.6208333333334,1854.89,78.15083333333332,0.0,609.3791666666667,-700.59,-198.33333333333334,961.7249999999999,-5.1525,5175.9141666666665,1.0,1.0,2020-01-14 14:00:00
326,2020-01-14,15,512.7066666666666,819.0816666666666,1120.0133333333333,1723.0133333333333,22.97,0.0,424.7475,-699.7483333333333,179.61166666666668,977.1708333333332,-6.475833333333333,5073.090833333333,1.0,1.0,2020-01-14 15:00:00
327,2020-01-14,16,488.4066666666667,902.7108333333334,1242.4033333333334,1784.555,0.68,0.0,14.167499999999995,-699.66,664.9883333333333,765.5216666666666,-1.5374999999999999,5162.235833333333,1.0,1.0,2020-01-14 16:00:00
328,2020-01-14,17,533.2883333333333,877.4925,1266.3866666666668,1682.3633333333335,0.0016666666666666668,0.0,169.6225,-700.0,786.4483333333334,912.9125,-4.0249999999999995,5524.490833333333,1.0,1.0,2020-01-14 17:00:00
329,2020-01-14,18,534.8266666666667,857.0508333333333,1269.8983333333333,2007.8950000000002,0.0,0.0,86.30666666666666,-699.9616666666667,357.2075,879.8266666666667,10.284166666666666,5303.3341666666665,1.0,1.0,2020-01-14 18:00:00
330,2020-01-14,19,497.8441666666667,833.605,1282.2616666666665,2164.8658333333333,0.0,0.0,235.93999999999997,-653.9525,-167.39000000000001,780.2608333333333,4.595,4978.03,1.0,1.0,2020-01-14 19:00:00
331,2020-01-14,20,471.83833333333337,860.2366666666667,1294.235,2514.6616666666664,0.0,0.0,159.39249999999996,-573.9916666666667,-752.9166666666666,781.585,-4.194166666666667,4750.846666666667,1.0,1.0,2020-01-14 20:00:00
332,2020-01-14,21,427.085,820.9175,1240.5833333333333,2853.8008333333332,0.0,0.0,664.2475,-444.2683333333334,-1322.5,253.89333333333332,-9.1175,4484.641666666666,1.0,1.0,2020-01-14 21:00:00
333,2020-01-14,22,427.62416666666667,798.9208333333332,1260.4016666666666,3084.655,0.0,0.0,576.9216666666667,-422.1133333333333,-1385.0833333333333,-205.9958333333333,-12.963333333333333,4122.3675,1.0,1.0,2020-01-14 22:00:00
