Month,MunicipalityNo,OnshoreWindPower,OffshoreWindPower,SolarPower,CentralPower,DecentralPower
2017-05-01T00:00:00,851,16945.60759,,2198,143828.7005,16382.57857
2017-05-01T00:00:00,849,31041.56416,,1352,,1054.518999
2017-05-01T00:00:00,846,7749.946494,,1277,,226.79587
2017-05-01T00:00:00,840,9303.146094,,1034,,2572.424561
2017-05-01T00:00:00,825,5.3649,,92,,6.003698
2017-05-01T00:00:00,820,19583.93026,,907,,1851.791701
2017-05-01T00:00:00,813,6509.177704,1574.7385,1267,,5182.511014
2017-05-01T00:00:00,810,12959.89124,,1073,,3973.035734
2017-05-01T00:00:00,791,9796.744771,,2250,,16142.85166
2017-05-01T00:00:00,787,25657.4883,,1700,,2846.182473
2017-05-01T00:00:00,779,19157.42608,,1566,,4939.809484
2017-05-01T00:00:00,773,14391.36896,,651,,1298.138864
2017-05-01T00:00:00,766,4028.553862,,1427,,65.749118
2017-05-01T00:00:00,760,77631.17128,,5130,,10590.08695
2017-05-01T00:00:00,756,5751.459007,,1025,,1634.409603
2017-05-01T00:00:00,751,1419.450523,,3426,131506.2494,14653.28114
2017-05-01T00:00:00,746,1504.772381,,1073,,1773.71824
2017-05-01T00:00:00,741,1783.768243,5781.708839,203,,
2017-05-01T00:00:00,740,2139.326544,,3639,,6807.435467
2017-05-01T00:00:00,730,26638.99583,,1677,,7880.940307
2017-05-01T00:00:00,727,762.298548,1072.5475,444,,42.14749
2017-05-01T00:00:00,710,4675.858723,,1028,,3133.595811
2017-05-01T00:00:00,707,6516.004061,122597.5321,719,,2159.36817
2017-05-01T00:00:00,706,2734.32556,,991,,269.76328
2017-05-01T00:00:00,671,9611.344559,,551,,2.384815
2017-05-01T00:00:00,665,24449.93136,4710.14045,739,,7500.10231
2017-05-01T00:00:00,661,31848.61276,,1123,,14411.74273
2017-05-01T00:00:00,657,16143.34961,,1829,15112.83803,957.4815
2017-05-01T00:00:00,630,4718.084383,,12932,,740.311036
2017-05-01T00:00:00,621,4096.4751,,1850,,4174.346159
2017-05-01T00:00:00,615,454.579006,,1666,,5270.300028
2017-05-01T00:00:00,607,327.949037,,858,26139.41018,14098.4966
2017-05-01T00:00:00,580,12614.90353,,4549,0,900.860298
2017-05-01T00:00:00,575,8366.471411,,1303,,1394.434628
2017-05-01T00:00:00,573,17139.18314,,1870,,1828.677004
2017-05-01T00:00:00,563,388.8035,,112,,
2017-05-01T00:00:00,561,10858.05593,95079.99815,1764,17577.7705,14799.88162
2017-05-01T00:00:00,550,21209.59688,,1657,,2875.664588
2017-05-01T00:00:00,540,2685.531116,,2708,,3279.523752
2017-05-01T00:00:00,530,14599.22808,,643,,1755.953454
2017-05-01T00:00:00,510,5627.769513,,1767,,967.79335
2017-05-01T00:00:00,492,3054.684074,,217,,0
2017-05-01T00:00:00,482,9027.83887,,331,,683.06775
2017-05-01T00:00:00,480,3985.481492,,649,,110.96702
2017-05-01T00:00:00,479,5144.481173,,1697,,1305.147176
2017-05-01T00:00:00,461,1428.948914,,1231,74631.29473,32064.44095
2017-05-01T00:00:00,450,3861.553618,,439,,4154.218496
2017-05-01T00:00:00,440,3023.04085,,454,,34.619326
2017-05-01T00:00:00,430,2213.372966,,1111,,218.646177
2017-05-01T00:00:00,420,4505.08927,,1075,,1864.821204
2017-05-01T00:00:00,410,2061.651938,,839,,586.390781
2017-05-01T00:00:00,400,4811.591078,,1208,9704.483,959.995864
2017-05-01T00:00:00,390,2810.706539,,963,228.7709,883.643542
2017-05-01T00:00:00,376,9824.930329,,1239,,8916.892959
2017-05-01T00:00:00,370,10161.74164,,1396,,4366.649167
2017-05-01T00:00:00,360,42704.82229,106663.1133,5662,,25.039387
2017-05-01T00:00:00,350,638.077901,,601,,2.5126
2017-05-01T00:00:00,340,1085.888769,,527,,72.268798
2017-05-01T00:00:00,336,1500.635445,,453,,34.442811
2017-05-01T00:00:00,330,5313.098159,4822.6252,1702,0,4645.294857
2017-05-01T00:00:00,329,1186.760712,,480,,145.359789
2017-05-01T00:00:00,326,14540.89218,,8137,38975.92148,902.005139
2017-05-01T00:00:00,320,5272.362537,,684,,1149.381785
2017-05-01T00:00:00,316,8013.346876,,1188,,463.828378
2017-05-01T00:00:00,306,507.634197,,849,,213.755568
2017-05-01T00:00:00,270,100.18639,,719,,26.419535
2017-05-01T00:00:00,269,52.630406,,308,,2101.802979
2017-05-01T00:00:00,265,801.519821,,1482,,18663.37333
2017-05-01T00:00:00,260,448.48213,,557,,1.339603
2017-05-01T00:00:00,259,385.229346,,897,,13160.4019
2017-05-01T00:00:00,253,29.842189,,711,,6.48756
2017-05-01T00:00:00,250,347.90296,,617,931.6601,216.556872
2017-05-01T00:00:00,240,8.82483,,702,,71.350105
2017-05-01T00:00:00,230,,,509,,53.147142
2017-05-01T00:00:00,223,,,152,,3241.800484
2017-05-01T00:00:00,219,485.175244,,794,,1550.542795
2017-05-01T00:00:00,217,1.451239,,504,,5826.810598
2017-05-01T00:00:00,210,,,372,,44.019591
2017-05-01T00:00:00,201,355.385735,,396,,106.440513
2017-05-01T00:00:00,190,,,286,,44.531928
2017-05-01T00:00:00,187,,,88,,
2017-05-01T00:00:00,185,,,333,,0
2017-05-01T00:00:00,183,1.258163,,133,,
2017-05-01T00:00:00,175,,,173,,
2017-05-01T00:00:00,173,,,281,,1572.315379
2017-05-01T00:00:00,169,96.26614,,835,,0.00268
2017-05-01T00:00:00,167,296.09611,2853.7895,472,106120.4005,710.58936
2017-05-01T00:00:00,165,,,156,,
2017-05-01T00:00:00,163,,,208,,2.20316
2017-05-01T00:00:00,161,83.809,,162,,21354.5343
2017-05-01T00:00:00,159,,,351,,2.56342
2017-05-01T00:00:00,157,,,301,,
2017-05-01T00:00:00,155,,,121,,
2017-05-01T00:00:00,153,,,190,,
2017-05-01T00:00:00,151,,,631,,61.321999
2017-05-01T00:00:00,147,,,189,,
2017-05-01T00:00:00,101,1796.702323,6940.59,1329,18492.10454,7159.788089
2017-05-01T00:00:00,1,,,,,
2017-05-01T00:00:00,0,3.90247,,,,
2017-04-01T00:00:00,860,22150.24816,,1433,,5211.26403
2017-04-01T00:00:00,851,30142.51448,,1867,116499.8316,19380.33085
2017-04-01T00:00:00,849,48090.04961,,1171,,1549.94225
2017-04-01T00:00:00,846,12021.2873,,952,,289.562614
2017-04-01T00:00:00,840,13791.89057,,807,,3872.21625
2017-04-01T00:00:00,825,0,,79,,5.239544
2017-04-01T00:00:00,820,29803.49001,,704,,1950.211323
2017-04-01T00:00:00,813,10490.58104,1980.8219,1084,,7488.304384
2017-04-01T00:00:00,810,20753.28807,,930,,5420.872668
2017-04-01T00:00:00,791,14162.8908,,1575,,28015.86893
2017-04-01T00:00:00,787,40161.80038,,1375,,1939.296773
2017-04-01T00:00:00,779,28732.62456,,1126,,4114.515485
2017-04-01T00:00:00,773,21232.91467,,512,,2794.887392
2017-04-01T00:00:00,766,5406.89182,,988,,109.092429
2017-04-01T00:00:00,760,107656.3186,,3704,,10506.60157
2017-04-01T00:00:00,756,7468.694984,,664,,1448.885516
2017-04-01T00:00:00,751,2090.422067,,2471,127011.8427,12115.48791
2017-04-01T00:00:00,746,2170.683571,,706,,1871.92169
2017-04-01T00:00:00,741,2630.87755,6896.529209,174,,
2017-04-01T00:00:00,740,2939.705951,,2397,,19200.90527
2017-04-01T00:00:00,730,38419.2434,,1272,,12995.41599
2017-04-01T00:00:00,727,1007.40785,1292.013,310,,3.9106
2017-04-01T00:00:00,710,6793.88081,,710,,4334.499461
2017-04-01T00:00:00,707,10177.4889,161129.0399,559,,3952.95378
2017-04-01T00:00:00,706,3951.229214,,742,,245.758
2017-04-01T00:00:00,671,13816.6271,,392,,11.908733
2017-04-01T00:00:00,665,39238.02374,6116.941536,578,,7866.08784
2017-04-01T00:00:00,661,45684.36226,,796,,12134.97193
2017-04-01T00:00:00,657,21533.86529,,1221,28639.62432,3211.3414
2017-04-01T00:00:00,630,6529.468015,,8992,,905.450064
2017-04-01T00:00:00,621,5445.970263,,1364,,4333.556818
2017-04-01T00:00:00,615,640.76549,,1110,,7296.666688
2017-04-01T00:00:00,607,402.981326,,626,53077.811,12731.10513
2017-04-01T00:00:00,580,16310.5783,,3170,0,897.378039
2017-04-01T00:00:00,575,11333.54381,,875,,263.670655
2017-04-01T00:00:00,573,23812.78947,,1360,,2109.333471
2017-04-01T00:00:00,563,585.7427,,83,,
2017-04-01T00:00:00,561,14950.34056,127207.5666,1282,74470.7646,14296.42865
2017-04-01T00:00:00,550,32312.2304,,1161,,3799.493743
2017-04-01T00:00:00,540,3045.558717,,2027,,2879.559082
2017-04-01T00:00:00,530,17625.87042,,417,,1331.558221
2017-04-01T00:00:00,510,7702.830714,,1283,,929.173486
2017-04-01T00:00:00,492,3454.705827,,163,,60.873911
2017-04-01T00:00:00,482,11142.94981,,247,,585.01225
2017-04-01T00:00:00,480,5487.397705,,476,,158.640807
2017-04-01T00:00:00,479,6228.354209,,1262,,1092.231565
2017-04-01T00:00:00,461,1690.331234,,894,96806.4204,35526.28956
2017-04-01T00:00:00,450,5449.325358,,343,,3094.18115
2017-04-01T00:00:00,440,4014.21945,,350,,34.836246
2017-04-01T00:00:00,430,2736.860324,,853,,171.458906
2017-04-01T00:00:00,420,5689.73019,,815,,2694.895468
2017-04-01T00:00:00,410,2506.143554,,630,,473.755738
2017-04-01T00:00:00,400,8713.668285,,962,3304.124,748.734634
2017-04-01T00:00:00,390,3549.081499,,739,3742.0232,661.287463
2017-04-01T00:00:00,376,11678.72979,,907,,10377.9586
2017-04-01T00:00:00,370,12941.69038,,1033,,6829.681228
2017-04-01T00:00:00,360,50206.15213,120238.8834,4197,,21.458658
2017-04-01T00:00:00,350,1004.934379,,437,,4.105103
2017-04-01T00:00:00,340,1452.131007,,392,,34.682129
2017-04-01T00:00:00,336,1820.807404,,344,,20.224781
2017-04-01T00:00:00,330,7000.030172,4984.3665,1253,0,7241.872059
2017-04-01T00:00:00,329,1583.217881,,351,,131.080856
2017-04-01T00:00:00,326,19154.56063,,6181,37352.40101,884.450595
2017-04-01T00:00:00,320,7079.992921,,504,,1833.836519
2017-04-01T00:00:00,316,12358.13581,,887,,590.310987
2017-04-01T00:00:00,306,834.37327,,704,,133.32563
2017-04-01T00:00:00,270,143.2556,,584,,278.992949
2017-04-01T00:00:00,269,80.626446,,231,,1996.699724
2017-04-01T00:00:00,265,1057.515461,,1075,,15426.03972
2017-04-01T00:00:00,260,780.644808,,448,,1.706937
2017-04-01T00:00:00,259,562.633868,,658,,14921.33762
2017-04-01T00:00:00,253,46.724005,,519,,3.63466
2017-04-01T00:00:00,250,524.788385,,470,337.0929,223.023096
2017-04-01T00:00:00,240,12.98148,,512,,57.050997
2017-04-01T00:00:00,230,,,360,,41.820364
2017-04-01T00:00:00,223,,,114,,3353.634221
2017-04-01T00:00:00,219,727.267478,,617,,9162.389104
2017-04-01T00:00:00,217,2.001214,,391,,8441.73622
2017-04-01T00:00:00,210,,,284,,36.29574
2017-04-01T00:00:00,201,520.740176,,300,,85.18828
2017-04-01T00:00:00,190,,,204,,50.25588
2017-04-01T00:00:00,187,,,63,,
2017-04-01T00:00:00,185,,,251,,0
2017-04-01T00:00:00,183,2.330109,,94,,
2017-04-01T00:00:00,175,,,125,,
2017-04-01T00:00:00,173,,,202,,1026.869006
2017-04-01T00:00:00,169,146.07124,,605,,1.847747
2017-04-01T00:00:00,167,317.0915,3415.0166,345,235599.5873,677.0261
2017-04-01T00:00:00,165,,,104,,
2017-04-01T00:00:00,163,,,135,,0
2017-04-01T00:00:00,161,132.964,,104,,21430.66081
2017-04-01T00:00:00,159,,,251,,3.635849
2017-04-01T00:00:00,157,,,216,,
2017-04-01T00:00:00,155,,,91,,
2017-04-01T00:00:00,153,,,138,,
2017-04-01T00:00:00,151,,,452,,48.627348
2017-04-01T00:00:00,147,,,131,,
2017-04-01T00:00:00,101,2062.930841,8892.03,971,119408.704,8909.671638
2017-04-01T00:00:00,1,,,,,
2017-04-01T00:00:00,0,5.90172,,,,
2017-03-01T00:00:00,860,16240.79606,,699,,5325.478389
2017-03-01T00:00:00,851,27942.79714,,1032,155122.54,12444.35243
2017-03-01T00:00:00,849,43866.38857,,625,,2724.283643
2017-03-01T00:00:00,846,11376.86684,,596,,262.347154
2017-03-01T00:00:00,840,13345.22339,,496,,4770.894581
2017-03-01T00:00:00,825,0,,41,,2.058991
2017-03-01T00:00:00,820,27321.38058,,412,,2239.798811
2017-03-01T00:00:00,813,10561.18626,1688.7868,564,,10519.73938
2017-03-01T00:00:00,810,19770.26242,,508,,10139.85741
2017-03-01T00:00:00,791,12775.16595,,1026,,37401.55499
2017-03-01T00:00:00,787,35868.62087,,820,,3342.367006
2017-03-01T00:00:00,779,26514.29913,,704,,5370.919023
2017-03-01T00:00:00,773,18771.0254,,328,,2326.381704
2017-03-01T00:00:00,766,4560.092795,,678,,265.315211
2017-03-01T00:00:00,760,97220.29351,,2337,,12414.12169
2017-03-01T00:00:00,756,6460.185651,,473,,1579.219626
2017-03-01T00:00:00,751,1882.071812,,1625,171549.8747,9135.061774
2017-03-01T00:00:00,746,1779.56426,,515,,1638.59681
2017-03-01T00:00:00,741,2425.588369,6417.356511,108,,
2017-03-01T00:00:00,740,2553.572081,,1759,,38440.7978
2017-03-01T00:00:00,730,36872.61445,,795,,20614.79598
2017-03-01T00:00:00,727,898.110915,1212.392,206,,25.6432
2017-03-01T00:00:00,710,5714.706196,,479,,6102.453889
2017-03-01T00:00:00,707,9062.312866,156947.2723,345,,5318.45842
2017-03-01T00:00:00,706,3427.936757,,453,,242.0354
2017-03-01T00:00:00,671,12334.1088,,242,,2.040822
2017-03-01T00:00:00,665,36136.47561,6629.089311,356,,8966.86925
2017-03-01T00:00:00,661,37502.60959,,496,,22920.16246
2017-03-01T00:00:00,657,18438.74849,,876,30764.88942,4819.39244
2017-03-01T00:00:00,630,5619.05755,,5950,,812.610991
2017-03-01T00:00:00,621,4655.405715,,876,,4233.699377
2017-03-01T00:00:00,615,522.665101,,828,,9318.395095
2017-03-01T00:00:00,607,339.603042,,399,86045.34382,10572.93076
2017-03-01T00:00:00,580,13516.04377,,2003,0,1109.981568
2017-03-01T00:00:00,575,9285.004825,,603,,1291.713145
2017-03-01T00:00:00,573,19867.0527,,936,,2272.690589
2017-03-01T00:00:00,563,429.632,,49,,
2017-03-01T00:00:00,561,13272.67949,135382.2871,759,125069.6243,14269.72303
2017-03-01T00:00:00,550,24843.0824,,739,,4759.410462
2017-03-01T00:00:00,540,2942.988093,,1364,,3132.236447
2017-03-01T00:00:00,530,15466.71684,,286,,1462.910338
2017-03-01T00:00:00,510,6390.673236,,893,,982.651455
2017-03-01T00:00:00,492,3801.947977,,107,,180.828263
2017-03-01T00:00:00,482,9729.81713,,162,,629.996
2017-03-01T00:00:00,480,4375.786718,,320,,375.273269
2017-03-01T00:00:00,479,5223.313434,,806,,1484.062018
2017-03-01T00:00:00,461,1459.072541,,603,123523.2704,45879.44278
2017-03-01T00:00:00,450,4352.078299,,232,,4144.03776
2017-03-01T00:00:00,440,3223.74005,,212,,114.5477
2017-03-01T00:00:00,430,2318.576308,,579,,168.719113
2017-03-01T00:00:00,420,4529.053304,,535,,3198.960731
2017-03-01T00:00:00,410,2069.497777,,402,,717.757505
2017-03-01T00:00:00,400,7787.212791,,549,4919.859,765.8774
2017-03-01T00:00:00,390,2821.822998,,464,5179.1647,644.937754
2017-03-01T00:00:00,376,9524.32577,,598,,11807.26926
2017-03-01T00:00:00,370,10702.11749,,698,,5359.45101
2017-03-01T00:00:00,360,42465.2922,111698.1968,2682,,28.125712
2017-03-01T00:00:00,350,765.668271,,285,,4.804803
2017-03-01T00:00:00,340,1258.33766,,265,,4.73507
2017-03-01T00:00:00,336,1542.959886,,231,,34.899671
2017-03-01T00:00:00,330,5297.026585,5191.3478,835,0,8290.130488
2017-03-01T00:00:00,329,1215.187608,,249,,144.415665
2017-03-01T00:00:00,326,16979.62911,,3931,181190.5985,816.175678
2017-03-01T00:00:00,320,5853.059497,,352,,2684.687373
2017-03-01T00:00:00,316,9799.991811,,598,,865.124811
2017-03-01T00:00:00,306,614.38894,,460,,52.954599
2017-03-01T00:00:00,270,127.29129,,361,,131.968745
2017-03-01T00:00:00,269,61.245009,,154,,2109.750094
2017-03-01T00:00:00,265,931.568645,,698,,15795.38891
2017-03-01T00:00:00,260,593.606753,,273,,5.315731
2017-03-01T00:00:00,259,426.925942,,426,,16398.85101
2017-03-01T00:00:00,253,32.686011,,346,,3.69954
2017-03-01T00:00:00,250,424.573336,,296,484.0831,232.455316
2017-03-01T00:00:00,240,10.36061,,345,,9.555575
2017-03-01T00:00:00,230,,,223,,58.244338
2017-03-01T00:00:00,223,,,71,,2266.255602
2017-03-01T00:00:00,219,578.40992,,398,,25849.64566
2017-03-01T00:00:00,217,1.171185,,229,,25002.91639
2017-03-01T00:00:00,210,,,179,,29.960971
2017-03-01T00:00:00,201,424.462294,,192,,71.1597
2017-03-01T00:00:00,190,,,135,,49.051452
2017-03-01T00:00:00,187,,,41,,
2017-03-01T00:00:00,185,,,162,,4.381431
2017-03-01T00:00:00,183,1.559912,,63,,
2017-03-01T00:00:00,175,,,88,,
2017-03-01T00:00:00,173,,,130,,1155.229469
2017-03-01T00:00:00,169,112.251,,395,,0
2017-03-01T00:00:00,167,284.333124,3120.191,225,280930.5652,743.88574
2017-03-01T00:00:00,165,,,55,,
2017-03-01T00:00:00,163,,,93,,1.01748
2017-03-01T00:00:00,161,100.453,,66,,21926.53519
2017-03-01T00:00:00,159,,,165,,2901.56055
2017-03-01T00:00:00,157,,,136,,
2017-03-01T00:00:00,155,,,58,,
2017-03-01T00:00:00,153,,,88,,
2017-03-01T00:00:00,151,,,299,,82.168894
2017-03-01T00:00:00,147,,,90,,
2017-03-01T00:00:00,101,1803.741879,7869.51,625,142061.9474,12613.01655
2017-03-01T00:00:00,1,,,,,
2017-03-01T00:00:00,0,5.33591,,,,
2017-02-01T00:00:00,860,14362.10529,,286,,4983.007228
2017-02-01T00:00:00,851,27920.51188,,433,147685.0629,16361.45581
2017-02-01T00:00:00,849,42096.88302,,268,,1948.872726
2017-02-01T00:00:00,846,12007.79832,,223,,321.895936
2017-02-01T00:00:00,840,12706.84154,,209,,5350.217806
2017-02-01T00:00:00,825,0,,16,,0.377648
2017-02-01T00:00:00,820,26448.72649,,198,,2159.762016
2017-02-01T00:00:00,813,10634.17591,1778.8339,216,,10668.70827
2017-02-01T00:00:00,810,20484.07758,,223,,8860.957506
2017-02-01T00:00:00,791,13399.76876,,411,,19081.76499
2017-02-01T00:00:00,787,37190.07457,,400,,4196.32545
2017-02-01T00:00:00,779,26992.72931,,275,,4626.50632
2017-02-01T00:00:00,773,19560.63477,,139,,2253.75048
2017-02-01T00:00:00,766,6028.449969,,202,,1167.894
2017-02-01T00:00:00,760,115260.263,,923,,10277.69525
2017-02-01T00:00:00,756,8033.373003,,140,,890.208566
2017-02-01T00:00:00,751,2202.52443,,488,187087.5913,10131.99691
2017-02-01T00:00:00,746,2304.789142,,141,,1787.98054
2017-02-01T00:00:00,741,3176.310737,8308.931861,38,,
2017-02-01T00:00:00,740,3127.801671,,561,,16201.05047
2017-02-01T00:00:00,730,40271.37149,,271,,19881.30815
2017-02-01T00:00:00,727,1199.994375,1583.596,59,,12.473
2017-02-01T00:00:00,710,6585.643529,,152,,6936.441285
2017-02-01T00:00:00,707,10460.35235,174683.6927,126,,6901.80834
2017-02-01T00:00:00,706,3947.799716,,164,,231.7224
2017-02-01T00:00:00,671,14029.35732,,107,,2.019917
2017-02-01T00:00:00,665,42724.20548,6972.511003,165,,8028.38082
2017-02-01T00:00:00,661,43313.88223,,196,,15233.64196
2017-02-01T00:00:00,657,23245.61379,,410,29892.8472,4905.97816
2017-02-01T00:00:00,630,7566.854292,,1770,,1055.95278
2017-02-01T00:00:00,621,6520.363687,,264,,4155.746128
2017-02-01T00:00:00,615,689.757162,,224,,2587.255613
2017-02-01T00:00:00,607,529.111643,,126,104354.7118,12759.56973
2017-02-01T00:00:00,580,19535.40815,,550,0,992.213268
2017-02-01T00:00:00,575,13184.61949,,206,,1546.308689
2017-02-01T00:00:00,573,24439.25798,,353,,1997.613361
2017-02-01T00:00:00,563,539.5275,,17,,
2017-02-01T00:00:00,561,17787.48496,165848.2989,268,97088.9871,12574.3155
2017-02-01T00:00:00,550,33740.87117,,210,,3856.049149
2017-02-01T00:00:00,540,4184.883678,,381,,2698.232929
2017-02-01T00:00:00,530,20525.3361,,93,,1455.298072
2017-02-01T00:00:00,510,8793.251297,,305,,864.868204
2017-02-01T00:00:00,492,4428.955135,,31,,315.148179
2017-02-01T00:00:00,482,12637.96912,,48,,820.5055
2017-02-01T00:00:00,480,5942.397303,,95,,744.567878
2017-02-01T00:00:00,479,7162.340303,,238,,1668.814631
2017-02-01T00:00:00,461,1850.599986,,182,139309.1462,40075.65629
2017-02-01T00:00:00,450,6217.634258,,71,,2464.13722
2017-02-01T00:00:00,440,4091.6034,,68,,122.7346
2017-02-01T00:00:00,430,2854.860286,,181,,239.644926
2017-02-01T00:00:00,420,5963.027665,,159,,3332.974809
2017-02-01T00:00:00,410,2758.995296,,136,,585.764997
2017-02-01T00:00:00,400,9034.3658,,236,6263.809,706.2519
2017-02-01T00:00:00,390,3741.84599,,185,5286.3539,836.027225
2017-02-01T00:00:00,376,12157.14482,,191,,10872.15235
2017-02-01T00:00:00,370,13827.2584,,259,,2139.019789
2017-02-01T00:00:00,360,50388.98266,135992.5116,771,,24.378516
2017-02-01T00:00:00,350,978.382805,,94,,9.609184
2017-02-01T00:00:00,340,1521.913975,,99,,25.773314
2017-02-01T00:00:00,336,2388.430714,,85,,12.583849
2017-02-01T00:00:00,330,7348.243868,5440.9919,312,0,4728.516371
2017-02-01T00:00:00,329,1768.218815,,91,,242.017604
2017-02-01T00:00:00,326,20027.56375,,1451,182040.1136,891.117242
2017-02-01T00:00:00,320,7371.439625,,129,,2799.207666
2017-02-01T00:00:00,316,12054.39797,,240,,1669.154874
2017-02-01T00:00:00,306,825.858079,,158,,201.843755
2017-02-01T00:00:00,270,143.95735,,166,,856.976467
2017-02-01T00:00:00,269,104.832381,,57,,1410.184264
2017-02-01T00:00:00,265,1276.579933,,222,,15220.1056
2017-02-01T00:00:00,260,711.90307,,119,,6.904816
2017-02-01T00:00:00,259,675.701947,,144,,12057.13177
2017-02-01T00:00:00,253,48.104744,,121,,8.04304
2017-02-01T00:00:00,250,501.10753,,108,438.5018,679.604787
2017-02-01T00:00:00,240,12.859506,,99,,84.174663
2017-02-01T00:00:00,230,,,62,,100.030048
2017-02-01T00:00:00,223,,,26,,2448.035582
2017-02-01T00:00:00,219,666.186108,,155,,19249.30711
2017-02-01T00:00:00,217,1.273455,,83,,25987.3142
2017-02-01T00:00:00,210,,,66,,60.781111
2017-02-01T00:00:00,201,507.567993,,71,,100.5461
2017-02-01T00:00:00,190,,,37,,58.518612
2017-02-01T00:00:00,187,,,12,,
2017-02-01T00:00:00,185,,,56,,0
2017-02-01T00:00:00,183,1.681644,,21,,
2017-02-01T00:00:00,175,,,24,,
2017-02-01T00:00:00,173,,,36,,943.404752
2017-02-01T00:00:00,169,140.92105,,127,,0
2017-02-01T00:00:00,167,401.1812,3689.4018,71,277596.6192,657.58086
2017-02-01T00:00:00,165,,,15,,
2017-02-01T00:00:00,163,,,26,,0
2017-02-01T00:00:00,161,151.271,,15,,16984.22756
2017-02-01T00:00:00,159,,,46,,2904.742586
2017-02-01T00:00:00,157,,,35,,
2017-02-01T00:00:00,155,,,21,,
2017-02-01T00:00:00,153,,,26,,
2017-02-01T00:00:00,151,,,73,,89.824152
2017-02-01T00:00:00,147,,,25,,
2017-02-01T00:00:00,101,2425.134362,10174.51,203,165602.4568,11156.02503
2017-02-01T00:00:00,1,,,,,
2017-02-01T00:00:00,0,5.7503,,,,
2017-01-01T00:00:00,860,14049.65878,,153,,5525.620147
2017-01-01T00:00:00,851,23023.68095,,308,143992.7456,17100.65159
2017-01-01T00:00:00,849,40743.50513,,182,,1569.148696
2017-01-01T00:00:00,846,9347.686814,,155,,376.705951
2017-01-01T00:00:00,840,10990.52719,,153,,6080.089743
2017-01-01T00:00:00,825,0.042965,,8,,0.102742
2017-01-01T00:00:00,820,23592.72177,,152,,2225.176341
2017-01-01T00:00:00,813,9579.643218,932.1826,118,,12779.65097
2017-01-01T00:00:00,810,18400.99046,,143,,9368.483646
2017-01-01T00:00:00,791,10684.14593,,251,,18636.89299
2017-01-01T00:00:00,787,30194.84976,,255,,4809.530965
2017-01-01T00:00:00,779,22793.20609,,156,,5388.102968
2017-01-01T00:00:00,773,16545.12129,,96,,3217.299608
2017-01-01T00:00:00,766,3790.97262,,168,,843.451747
2017-01-01T00:00:00,760,93951.11217,,641,,12002.78307
2017-01-01T00:00:00,756,5780.283148,,105,,1191.962176
2017-01-01T00:00:00,751,1680.467099,,395,212017.6812,15784.42618
2017-01-01T00:00:00,746,1469.595722,,132,,2004.76595
2017-01-01T00:00:00,741,2303.549681,6197.891565,22,,
2017-01-01T00:00:00,740,2096.760364,,469,,21276.80845
2017-01-01T00:00:00,730,33261.18657,,171,,27538.55083
2017-01-01T00:00:00,727,664.710563,1107.6983,44,,23.43625
2017-01-01T00:00:00,710,4746.915555,,99,,7142.864861
2017-01-01T00:00:00,707,8020.216811,153368.8049,76,,6939.40266
2017-01-01T00:00:00,706,3044.321029,,113,,246.311
2017-01-01T00:00:00,671,11159.9061,,52,,0.647994
2017-01-01T00:00:00,665,38528.67966,5999.625688,114,,8480.92067
2017-01-01T00:00:00,661,34426.60184,,107,,14301.62717
2017-01-01T00:00:00,657,16777.45596,,290,36735.90971,7313.89339
2017-01-01T00:00:00,630,4483.322583,,1425,,1536.623192
2017-01-01T00:00:00,621,4001.625041,,209,,4790.997541
2017-01-01T00:00:00,615,433.858495,,240,,3877.986255
2017-01-01T00:00:00,607,319.976576,,105,119358.8772,12976.85849
2017-01-01T00:00:00,580,11649.69773,,404,0,1220.661356
2017-01-01T00:00:00,575,7682.730518,,158,,1768.016089
2017-01-01T00:00:00,573,19254.85,,242,,1985.884352
2017-01-01T00:00:00,563,363.5255,,10,,
2017-01-01T00:00:00,561,13348.20515,124403.7698,162,99746.1642,14579.94661
2017-01-01T00:00:00,550,21209.42627,,155,,3518.892569
2017-01-01T00:00:00,540,2751.002773,,362,,5246.367892
2017-01-01T00:00:00,530,14574.97272,,62,,1379.44963
2017-01-01T00:00:00,510,5435.071285,,320,,976.243959
2017-01-01T00:00:00,492,3384.446837,,20,,302.753491
2017-01-01T00:00:00,482,8828.68939,,30,,867.40775
2017-01-01T00:00:00,480,4068.923872,,77,,934.265961
2017-01-01T00:00:00,479,4802.377867,,151,,992.269639
2017-01-01T00:00:00,461,1236.763866,,134,152705.7683,41128.50272
2017-01-01T00:00:00,450,3995.552248,,51,,3086.69645
2017-01-01T00:00:00,440,3077.80425,,38,,154.5459
2017-01-01T00:00:00,430,2067.901576,,140,,292.636545
2017-01-01T00:00:00,420,4402.64908,,123,,3717.453684
2017-01-01T00:00:00,410,2106.46997,,98,,417.855221
2017-01-01T00:00:00,400,8558.324991,,115,8012.342,765.5171
2017-01-01T00:00:00,390,2654.932297,,117,6042.5194,960.391404
2017-01-01T00:00:00,376,8516.433018,,131,,13389.73344
2017-01-01T00:00:00,370,9522.428467,,174,,1749.076144
2017-01-01T00:00:00,360,40916.84603,104581.4927,517,,172.815752
2017-01-01T00:00:00,350,686.094578,,62,,3.705481
2017-01-01T00:00:00,340,1157.027391,,59,,64.45286
2017-01-01T00:00:00,336,1380.484217,,69,,7.546372
2017-01-01T00:00:00,330,5011.966944,4770.0642,183,0,5550.89392
