,HourDK,Consumption_MWh,Month,Day,Hour,Weekday
6797,2020-10-12 07:00:00,4029.684698,10,12,7,0
6798,2020-10-12 08:00:00,4288.257611,10,12,8,0
6799,2020-10-12 09:00:00,4324.7458750000005,10,12,9,0
6800,2020-10-12 10:00:00,4349.917767,10,12,10,0
6801,2020-10-12 11:00:00,4303.090314,10,12,11,0
6802,2020-10-12 12:00:00,4221.982107,10,12,12,0
6803,2020-10-12 13:00:00,4211.902292,10,12,13,0
6804,2020-10-12 14:00:00,4124.1581479999995,10,12,14,0
6805,2020-10-12 15:00:00,4011.0708520000003,10,12,15,0
6806,2020-10-12 16:00:00,4012.8875300000004,10,12,16,0
6807,2020-10-12 17:00:00,4297.492143,10,12,17,0
6808,2020-10-12 18:00:00,4395.579614,10,12,18,0
6809,2020-10-12 19:00:00,4219.966472,10,12,19,0
6810,2020-10-12 20:00:00,3905.928094,10,12,20,0
6811,2020-10-12 21:00:00,3627.540302,10,12,21,0
6812,2020-10-12 22:00:00,3333.255714,10,12,22,0
6813,2020-10-12 23:00:00,3051.831808,10,12,23,0
6814,2020-10-13 00:00:00,2917.741386,10,13,0,1
6815,2020-10-13 01:00:00,2775.6971670000003,10,13,1,1
6816,2020-10-13 02:00:00,2736.322706,10,13,2,1
6817,2020-10-13 03:00:00,2737.5878549999998,10,13,3,1
6818,2020-10-13 04:00:00,2808.875762,10,13,4,1
6819,2020-10-13 05:00:00,3033.297419,10,13,5,1
6820,2020-10-13 06:00:00,3510.203663,10,13,6,1
6821,2020-10-13 07:00:00,4046.363002,10,13,7,1
6822,2020-10-13 08:00:00,4250.1222640000005,10,13,8,1
6823,2020-10-13 09:00:00,4284.412881,10,13,9,1
6824,2020-10-13 10:00:00,4299.3363039999995,10,13,10,1
6825,2020-10-13 11:00:00,4246.746295,10,13,11,1
6826,2020-10-13 12:00:00,4161.335989,10,13,12,1
6827,2020-10-13 13:00:00,4142.429049,10,13,13,1
6828,2020-10-13 14:00:00,4047.7295569999997,10,13,14,1
6829,2020-10-13 15:00:00,3923.58045,10,13,15,1
6830,2020-10-13 16:00:00,3934.391454,10,13,16,1
6831,2020-10-13 17:00:00,4207.006728,10,13,17,1
6832,2020-10-13 18:00:00,4327.513168,10,13,18,1
6833,2020-10-13 19:00:00,4200.049731,10,13,19,1
6834,2020-10-13 20:00:00,3910.35988,10,13,20,1
6835,2020-10-13 21:00:00,3715.568804,10,13,21,1
6836,2020-10-13 22:00:00,3533.8739060000003,10,13,22,1
6837,2020-10-13 23:00:00,3216.162177,10,13,23,1
6838,2020-10-14 00:00:00,3074.9838139999997,10,14,0,2
6839,2020-10-14 01:00:00,2952.898306,10,14,1,2
6840,2020-10-14 02:00:00,2911.637615,10,14,2,2
6841,2020-10-14 03:00:00,3002.727781,10,14,3,2
6842,2020-10-14 04:00:00,3047.642555,10,14,4,2
6843,2020-10-14 05:00:00,3267.238888,10,14,5,2
6844,2020-10-14 06:00:00,3738.498522,10,14,6,2
6845,2020-10-14 07:00:00,4266.447947000001,10,14,7,2
6846,2020-10-14 08:00:00,4451.782833,10,14,8,2
6847,2020-10-14 09:00:00,4529.511861,10,14,9,2
6848,2020-10-14 10:00:00,4491.3201819999995,10,14,10,2
6849,2020-10-14 11:00:00,4477.521078000001,10,14,11,2
6850,2020-10-14 12:00:00,4374.909249,10,14,12,2
6851,2020-10-14 13:00:00,4371.788359,10,14,13,2
6852,2020-10-14 14:00:00,4304.823208,10,14,14,2
6853,2020-10-14 15:00:00,4195.344411,10,14,15,2
6854,2020-10-14 16:00:00,4156.574093,10,14,16,2
6855,2020-10-14 17:00:00,4452.79597,10,14,17,2
6856,2020-10-14 18:00:00,4554.905422,10,14,18,2
6857,2020-10-14 19:00:00,4325.845412,10,14,19,2
6858,2020-10-14 20:00:00,4072.852111,10,14,20,2
6859,2020-10-14 21:00:00,3776.38584,10,14,21,2
6860,2020-10-14 22:00:00,3520.662962,10,14,22,2
6861,2020-10-14 23:00:00,3275.380947,10,14,23,2
6862,2020-10-15 00:00:00,3046.447724,10,15,0,3
6863,2020-10-15 01:00:00,2925.342555,10,15,1,3
6864,2020-10-15 02:00:00,2846.246442,10,15,2,3
6865,2020-10-15 03:00:00,2847.707965,10,15,3,3
6866,2020-10-15 04:00:00,2944.78183,10,15,4,3
6867,2020-10-15 05:00:00,3141.4181439999998,10,15,5,3
6868,2020-10-15 06:00:00,3539.005147,10,15,6,3
6869,2020-10-15 07:00:00,4090.203329,10,15,7,3
6870,2020-10-15 08:00:00,4310.65362,10,15,8,3
6871,2020-10-15 09:00:00,4379.226547,10,15,9,3
6872,2020-10-15 10:00:00,4414.229172,10,15,10,3
6873,2020-10-15 11:00:00,4368.401801999999,10,15,11,3
6874,2020-10-15 12:00:00,4265.357037,10,15,12,3
6875,2020-10-15 13:00:00,4225.217855,10,15,13,3
6876,2020-10-15 14:00:00,4162.715169,10,15,14,3
6877,2020-10-15 15:00:00,4036.3739419999997,10,15,15,3
6878,2020-10-15 16:00:00,4024.766776,10,15,16,3
6879,2020-10-15 17:00:00,4296.686896,10,15,17,3
6880,2020-10-15 18:00:00,4426.403986,10,15,18,3
6881,2020-10-15 19:00:00,4264.138803,10,15,19,3
6882,2020-10-15 20:00:00,3973.398678,10,15,20,3
6883,2020-10-15 21:00:00,3718.964552,10,15,21,3
6884,2020-10-15 22:00:00,3442.984506,10,15,22,3
6885,2020-10-15 23:00:00,3167.566698,10,15,23,3
6886,2020-10-16 00:00:00,3005.4963740000003,10,16,0,4
6887,2020-10-16 01:00:00,2887.361463,10,16,1,4
6888,2020-10-16 02:00:00,2832.455051,10,16,2,4
6889,2020-10-16 03:00:00,2849.736249,10,16,3,4
6890,2020-10-16 04:00:00,2931.87438,10,16,4,4
6891,2020-10-16 05:00:00,3149.791365,10,16,5,4
6892,2020-10-16 06:00:00,3599.543308,10,16,6,4
6893,2020-10-16 07:00:00,4108.029469,10,16,7,4
6894,2020-10-16 08:00:00,4351.117441,10,16,8,4
6895,2020-10-16 09:00:00,4346.7153339999995,10,16,9,4
6896,2020-10-16 10:00:00,4332.2602289999995,10,16,10,4
6897,2020-10-16 11:00:00,4226.980112,10,16,11,4
6898,2020-10-16 12:00:00,4084.1257800000003,10,16,12,4
6899,2020-10-16 13:00:00,3996.4136399999998,10,16,13,4
6900,2020-10-16 14:00:00,3879.6822270000002,10,16,14,4
6901,2020-10-16 15:00:00,3794.139698,10,16,15,4
6902,2020-10-16 16:00:00,3818.140363,10,16,16,4
6903,2020-10-16 17:00:00,4106.38202,10,16,17,4
6904,2020-10-16 18:00:00,4213.583677,10,16,18,4
6905,2020-10-16 19:00:00,3984.8469600000003,10,16,19,4
6906,2020-10-16 20:00:00,3731.006423,10,16,20,4
6907,2020-10-16 21:00:00,3504.629954,10,16,21,4
6908,2020-10-16 22:00:00,3292.012389,10,16,22,4
6909,2020-10-16 23:00:00,2982.825312,10,16,23,4
6910,2020-10-17 00:00:00,2799.929784,10,17,0,5
6911,2020-10-17 01:00:00,2681.319851,10,17,1,5
6912,2020-10-17 02:00:00,2634.402855,10,17,2,5
6913,2020-10-17 03:00:00,2610.6896699999998,10,17,3,5
6914,2020-10-17 04:00:00,2635.297452,10,17,4,5
6915,2020-10-17 05:00:00,2715.681707,10,17,5,5
6916,2020-10-17 06:00:00,2901.3733749999997,10,17,6,5
6917,2020-10-17 07:00:00,3188.339363,10,17,7,5
6918,2020-10-17 08:00:00,3461.438032,10,17,8,5
6919,2020-10-17 09:00:00,3561.0504809999998,10,17,9,5
6920,2020-10-17 10:00:00,3583.352039,10,17,10,5
6921,2020-10-17 11:00:00,3516.876633,10,17,11,5
6922,2020-10-17 12:00:00,3440.042641,10,17,12,5
6923,2020-10-17 13:00:00,3391.038876,10,17,13,5
6924,2020-10-17 14:00:00,3356.736447,10,17,14,5
6925,2020-10-17 15:00:00,3368.368268,10,17,15,5
6926,2020-10-17 16:00:00,3453.0718469999997,10,17,16,5
6927,2020-10-17 17:00:00,3779.48556,10,17,17,5
6928,2020-10-17 18:00:00,3939.4770449999996,10,17,18,5
6929,2020-10-17 19:00:00,3786.084946,10,17,19,5
6930,2020-10-17 20:00:00,3506.776334,10,17,20,5
6931,2020-10-17 21:00:00,3302.373764,10,17,21,5
6932,2020-10-17 22:00:00,3094.447787,10,17,22,5
6933,2020-10-17 23:00:00,2870.633144,10,17,23,5
6934,2020-10-18 00:00:00,2651.3766769999997,10,18,0,6
6935,2020-10-18 01:00:00,2540.8690229999997,10,18,1,6
6936,2020-10-18 02:00:00,2488.482387,10,18,2,6
6937,2020-10-18 03:00:00,2572.92082,10,18,3,6
6938,2020-10-18 04:00:00,2582.8589810000003,10,18,4,6
6939,2020-10-18 05:00:00,2705.825862,10,18,5,6
6940,2020-10-18 06:00:00,2847.408681,10,18,6,6
6941,2020-10-18 07:00:00,3086.7193030000003,10,18,7,6
6942,2020-10-18 08:00:00,3380.951889,10,18,8,6
6943,2020-10-18 09:00:00,3487.19358,10,18,9,6
6944,2020-10-18 10:00:00,3605.848622,10,18,10,6
6945,2020-10-18 11:00:00,3419.8522000000003,10,18,11,6
6946,2020-10-18 12:00:00,3364.221592,10,18,12,6
6947,2020-10-18 13:00:00,3405.037421,10,18,13,6
6948,2020-10-18 14:00:00,3355.005087,10,18,14,6
6949,2020-10-18 15:00:00,3383.332575,10,18,15,6
6950,2020-10-18 16:00:00,3409.768825,10,18,16,6
6951,2020-10-18 17:00:00,3832.7117399999997,10,18,17,6
6952,2020-10-18 18:00:00,4041.395837,10,18,18,6
6953,2020-10-18 19:00:00,3863.292664,10,18,19,6
6954,2020-10-18 20:00:00,3598.538495,10,18,20,6
6955,2020-10-18 21:00:00,3370.130988,10,18,21,6
6956,2020-10-18 22:00:00,3131.489593,10,18,22,6
6957,2020-10-18 23:00:00,2919.279392,10,18,23,6
6958,2020-10-19 00:00:00,2787.430857,10,19,0,0
6959,2020-10-19 01:00:00,2711.703537,10,19,1,0
6960,2020-10-19 02:00:00,2677.467198,10,19,2,0
6961,2020-10-19 03:00:00,2691.547218,10,19,3,0
6962,2020-10-19 04:00:00,2769.111483,10,19,4,0
6963,2020-10-19 05:00:00,3027.704616,10,19,5,0
6964,2020-10-19 06:00:00,3631.002095,10,19,6,0
6965,2020-10-19 07:00:00,4254.437966,10,19,7,0
6966,2020-10-19 08:00:00,4415.710005,10,19,8,0
6967,2020-10-19 09:00:00,4375.047503,10,19,9,0
6968,2020-10-19 10:00:00,4363.958135,10,19,10,0
6969,2020-10-19 11:00:00,4298.927409,10,19,11,0
6970,2020-10-19 12:00:00,4209.857322,10,19,12,0
6971,2020-10-19 13:00:00,4202.6359250000005,10,19,13,0
6972,2020-10-19 14:00:00,4117.577131,10,19,14,0
6973,2020-10-19 15:00:00,4012.359383,10,19,15,0
6974,2020-10-19 16:00:00,4070.663019,10,19,16,0
6975,2020-10-19 17:00:00,4408.202883,10,19,17,0
6976,2020-10-19 18:00:00,4525.574102,10,19,18,0
6977,2020-10-19 19:00:00,4283.462047,10,19,19,0
6978,2020-10-19 20:00:00,3978.224346,10,19,20,0
6979,2020-10-19 21:00:00,3682.1205560000003,10,19,21,0
6980,2020-10-19 22:00:00,3367.922492,10,19,22,0
6981,2020-10-19 23:00:00,3071.517903,10,19,23,0
6982,2020-10-20 00:00:00,2883.685688,10,20,0,1
6983,2020-10-20 01:00:00,2785.9992230000003,10,20,1,1
6984,2020-10-20 02:00:00,2739.535738,10,20,2,1
6985,2020-10-20 03:00:00,2739.41153,10,20,3,1
6986,2020-10-20 04:00:00,2810.887647,10,20,4,1
6987,2020-10-20 05:00:00,3045.184214,10,20,5,1
6988,2020-10-20 06:00:00,3635.672052,10,20,6,1
6989,2020-10-20 07:00:00,4232.563938,10,20,7,1
6990,2020-10-20 08:00:00,4386.274686,10,20,8,1
6991,2020-10-20 09:00:00,4396.5617760000005,10,20,9,1
6992,2020-10-20 10:00:00,4428.967351,10,20,10,1
6993,2020-10-20 11:00:00,4417.930702,10,20,11,1
6994,2020-10-20 12:00:00,4350.328863000001,10,20,12,1
6995,2020-10-20 13:00:00,4326.855108,10,20,13,1
6996,2020-10-20 14:00:00,4241.985356,10,20,14,1
6997,2020-10-20 15:00:00,4141.123265,10,20,15,1
6998,2020-10-20 16:00:00,4211.951704,10,20,16,1
6999,2020-10-20 17:00:00,4531.528420000001,10,20,17,1
7000,2020-10-20 18:00:00,4580.101525,10,20,18,1
7001,2020-10-20 19:00:00,4308.045032,10,20,19,1
7002,2020-10-20 20:00:00,3992.762451,10,20,20,1
7003,2020-10-20 21:00:00,3697.982553,10,20,21,1
7004,2020-10-20 22:00:00,3370.972735,10,20,22,1
7005,2020-10-20 23:00:00,3091.087719,10,20,23,1
7006,2020-10-21 00:00:00,2913.52255,10,21,0,2
7007,2020-10-21 01:00:00,2804.605582,10,21,1,2
7008,2020-10-21 02:00:00,2754.334938,10,21,2,2
7009,2020-10-21 03:00:00,2741.352954,10,21,3,2
7010,2020-10-21 04:00:00,2807.550803,10,21,4,2
7011,2020-10-21 05:00:00,3027.117406,10,21,5,2
7012,2020-10-21 06:00:00,3599.0245019999998,10,21,6,2
7013,2020-10-21 07:00:00,4217.14438,10,21,7,2
7014,2020-10-21 08:00:00,4402.5280330000005,10,21,8,2
7015,2020-10-21 09:00:00,4434.169016,10,21,9,2
7016,2020-10-21 10:00:00,4480.945728,10,21,10,2
7017,2020-10-21 11:00:00,4471.830363,10,21,11,2
7018,2020-10-21 12:00:00,4413.836915,10,21,12,2
7019,2020-10-21 13:00:00,4399.656047,10,21,13,2
7020,2020-10-21 14:00:00,4347.863541,10,21,14,2
7021,2020-10-21 15:00:00,4258.986767,10,21,15,2
7022,2020-10-21 16:00:00,4378.640712,10,21,16,2
7023,2020-10-21 17:00:00,4668.956254,10,21,17,2
7024,2020-10-21 18:00:00,4661.702035,10,21,18,2
7025,2020-10-21 19:00:00,4479.66852,10,21,19,2
7026,2020-10-21 20:00:00,4181.618913,10,21,20,2
7027,2020-10-21 21:00:00,3977.633663,10,21,21,2
7028,2020-10-21 22:00:00,3575.6022709999997,10,21,22,2
7029,2020-10-21 23:00:00,3268.526347,10,21,23,2
7030,2020-10-22 00:00:00,3030.254421,10,22,0,3
7031,2020-10-22 01:00:00,2938.864164,10,22,1,3
7032,2020-10-22 02:00:00,2886.915516,10,22,2,3
7033,2020-10-22 03:00:00,2910.774452,10,22,3,3
7034,2020-10-22 04:00:00,3089.561567,10,22,4,3
7035,2020-10-22 05:00:00,3237.382226,10,22,5,3
7036,2020-10-22 06:00:00,3760.749811,10,22,6,3
7037,2020-10-22 07:00:00,4322.3838350000005,10,22,7,3
7038,2020-10-22 08:00:00,4378.975861,10,22,8,3
7039,2020-10-22 09:00:00,4437.328275,10,22,9,3
7040,2020-10-22 10:00:00,4452.762546,10,22,10,3
7041,2020-10-22 11:00:00,4407.50582,10,22,11,3
7042,2020-10-22 12:00:00,4384.244981,10,22,12,3
7043,2020-10-22 13:00:00,4412.813055,10,22,13,3
7044,2020-10-22 14:00:00,4326.722924,10,22,14,3
7045,2020-10-22 15:00:00,4209.598732,10,22,15,3
7046,2020-10-22 16:00:00,4127.228338999999,10,22,16,3
7047,2020-10-22 17:00:00,4410.054002,10,22,17,3
7048,2020-10-22 18:00:00,4499.59436,10,22,18,3
7049,2020-10-22 19:00:00,4249.2921,10,22,19,3
7050,2020-10-22 20:00:00,3951.071746,10,22,20,3
7051,2020-10-22 21:00:00,3743.198677,10,22,21,3
7052,2020-10-22 22:00:00,3437.708365,10,22,22,3
7053,2020-10-22 23:00:00,3146.231827,10,22,23,3
7054,2020-10-23 00:00:00,2883.182453,10,23,0,4
7055,2020-10-23 01:00:00,2771.994176,10,23,1,4
7056,2020-10-23 02:00:00,2726.436625,10,23,2,4
7057,2020-10-23 03:00:00,2722.888266,10,23,3,4
7058,2020-10-23 04:00:00,2793.3333900000002,10,23,4,4
7059,2020-10-23 05:00:00,3020.944243,10,23,5,4
7060,2020-10-23 06:00:00,3583.9307209999997,10,23,6,4
7061,2020-10-23 07:00:00,4197.141315,10,23,7,4
7062,2020-10-23 08:00:00,4348.872556,10,23,8,4
7063,2020-10-23 09:00:00,4349.783115,10,23,9,4
7064,2020-10-23 10:00:00,4366.5396200000005,10,23,10,4
7065,2020-10-23 11:00:00,4301.08287,10,23,11,4
7066,2020-10-23 12:00:00,4181.7735729999995,10,23,12,4
7067,2020-10-23 13:00:00,4059.810017,10,23,13,4
7068,2020-10-23 14:00:00,3910.693907,10,23,14,4
7069,2020-10-23 15:00:00,3830.872556,10,23,15,4
7070,2020-10-23 16:00:00,3899.972122,10,23,16,4
7071,2020-10-23 17:00:00,4199.986748,10,23,17,4
7072,2020-10-23 18:00:00,4294.86959,10,23,18,4
7073,2020-10-23 19:00:00,4010.400762,10,23,19,4
7074,2020-10-23 20:00:00,3715.967549,10,23,20,4
7075,2020-10-23 21:00:00,3567.96472,10,23,21,4
7076,2020-10-23 22:00:00,3350.277094,10,23,22,4
7077,2020-10-23 23:00:00,3140.201991,10,23,23,4
7078,2020-10-24 00:00:00,2767.841838,10,24,0,5
7079,2020-10-24 01:00:00,2635.164911,10,24,1,5
7080,2020-10-24 02:00:00,2568.262054,10,24,2,5
7081,2020-10-24 03:00:00,2539.836875,10,24,3,5
7082,2020-10-24 04:00:00,2547.88872,10,24,4,5
7083,2020-10-24 05:00:00,2618.262368,10,24,5,5
7084,2020-10-24 06:00:00,2858.864944,10,24,6,5
7085,2020-10-24 07:00:00,3103.174152,10,24,7,5
7086,2020-10-24 08:00:00,3460.297657,10,24,8,5
7087,2020-10-24 09:00:00,3523.0380370000003,10,24,9,5
7088,2020-10-24 10:00:00,3564.872824,10,24,10,5
7089,2020-10-24 11:00:00,3638.626954,10,24,11,5
7090,2020-10-24 12:00:00,3626.526109,10,24,12,5
7091,2020-10-24 13:00:00,3577.291804,10,24,13,5
7092,2020-10-24 14:00:00,3542.12587,10,24,14,5
7093,2020-10-24 15:00:00,3497.46889,10,24,15,5
7094,2020-10-24 16:00:00,3444.766852,10,24,16,5
7095,2020-10-24 17:00:00,3807.594338,10,24,17,5
7096,2020-10-24 18:00:00,3997.286564,10,24,18,5
7097,2020-10-24 19:00:00,3723.836144,10,24,19,5
7098,2020-10-24 20:00:00,3568.64127,10,24,20,5
7099,2020-10-24 21:00:00,3389.325636,10,24,21,5
7100,2020-10-24 22:00:00,3209.202863,10,24,22,5
7101,2020-10-24 23:00:00,3001.286212,10,24,23,5
7102,2020-10-25 00:00:00,2763.322133,10,25,0,6
7103,2020-10-25 01:00:00,2634.18391,10,25,1,6
7104,2020-10-25 02:00:00,5109.818403,10,25,2,6
7105,2020-10-25 03:00:00,2508.768917,10,25,3,6
7106,2020-10-25 04:00:00,2585.405546,10,25,4,6
7107,2020-10-25 05:00:00,2592.759675,10,25,5,6
7108,2020-10-25 06:00:00,2840.8955969999997,10,25,6,6
7109,2020-10-25 07:00:00,3113.7300529999998,10,25,7,6
7110,2020-10-25 08:00:00,3374.012838,10,25,8,6
7111,2020-10-25 09:00:00,3499.7048950000003,10,25,9,6
7112,2020-10-25 10:00:00,3580.76386,10,25,10,6
7113,2020-10-25 11:00:00,3583.27997,10,25,11,6
7114,2020-10-25 12:00:00,3555.3157079999996,10,25,12,6
7115,2020-10-25 13:00:00,3519.252288,10,25,13,6
7116,2020-10-25 14:00:00,3524.228154,10,25,14,6
7117,2020-10-25 15:00:00,3688.5296789999998,10,25,15,6
7118,2020-10-25 16:00:00,3912.688153,10,25,16,6
7119,2020-10-25 17:00:00,4234.24316,10,25,17,6
7120,2020-10-25 18:00:00,4080.32694,10,25,18,6
7121,2020-10-25 19:00:00,3765.718569,10,25,19,6
7122,2020-10-25 20:00:00,3504.315246,10,25,20,6
7123,2020-10-25 21:00:00,3290.368842,10,25,21,6
7124,2020-10-25 22:00:00,3037.9296839999997,10,25,22,6
7125,2020-10-25 23:00:00,2815.323354,10,25,23,6
7126,2020-10-26 00:00:00,2699.831262,10,26,0,0
7127,2020-10-26 01:00:00,2621.847881,10,26,1,0
7128,2020-10-26 02:00:00,2594.566584,10,26,2,0
7129,2020-10-26 03:00:00,2612.402985,10,26,3,0
7130,2020-10-26 04:00:00,2691.054518,10,26,4,0
7131,2020-10-26 05:00:00,2960.8560509999998,10,26,5,0
7132,2020-10-26 06:00:00,3588.184495,10,26,6,0
7133,2020-10-26 07:00:00,4106.645022,10,26,7,0
7134,2020-10-26 08:00:00,4296.889146,10,26,8,0
7135,2020-10-26 09:00:00,4326.672746,10,26,9,0
7136,2020-10-26 10:00:00,4372.456069,10,26,10,0
7137,2020-10-26 11:00:00,4351.477865,10,26,11,0
7138,2020-10-26 12:00:00,4304.573347,10,26,12,0
7139,2020-10-26 13:00:00,4305.8207059999995,10,26,13,0
7140,2020-10-26 14:00:00,4251.3640430000005,10,26,14,0
7141,2020-10-26 15:00:00,4193.030179,10,26,15,0
7142,2020-10-26 16:00:00,4307.196002,10,26,16,0
7143,2020-10-26 17:00:00,4738.479233,10,26,17,0
7144,2020-10-26 18:00:00,4563.010954,10,26,18,0
7145,2020-10-26 19:00:00,4205.030492,10,26,19,0
7146,2020-10-26 20:00:00,3909.477973,10,26,20,0
7147,2020-10-26 21:00:00,3616.266423,10,26,21,0
7148,2020-10-26 22:00:00,3303.573409,10,26,22,0
7149,2020-10-26 23:00:00,3039.00794,10,26,23,0
7150,2020-10-27 00:00:00,2874.186841,10,27,0,1
7151,2020-10-27 01:00:00,2863.4582769999997,10,27,1,1
7152,2020-10-27 02:00:00,2905.8555029999998,10,27,2,1
7153,2020-10-27 03:00:00,2770.902004,10,27,3,1
7154,2020-10-27 04:00:00,3009.0203970000002,10,27,4,1
7155,2020-10-27 05:00:00,3254.8100440000003,10,27,5,1
7156,2020-10-27 06:00:00,3811.333579,10,27,6,1
7157,2020-10-27 07:00:00,4312.398143,10,27,7,1
7158,2020-10-27 08:00:00,4546.027109,10,27,8,1
7159,2020-10-27 09:00:00,4523.0295590000005,10,27,9,1
7160,2020-10-27 10:00:00,4576.434022,10,27,10,1
7161,2020-10-27 11:00:00,4472.738142,10,27,11,1
7162,2020-10-27 12:00:00,4437.271707,10,27,12,1
7163,2020-10-27 13:00:00,4434.104914,10,27,13,1
7164,2020-10-27 14:00:00,4359.2854,10,27,14,1
7165,2020-10-27 15:00:00,4302.334902,10,27,15,1
7166,2020-10-27 16:00:00,4485.385628,10,27,16,1
7167,2020-10-27 17:00:00,5009.575449,10,27,17,1
7168,2020-10-27 18:00:00,4730.258201,10,27,18,1
7169,2020-10-27 19:00:00,4348.024714,10,27,19,1
7170,2020-10-27 20:00:00,4097.44654,10,27,20,1
7171,2020-10-27 21:00:00,3826.155437,10,27,21,1
7172,2020-10-27 22:00:00,3598.72433,10,27,22,1
7173,2020-10-27 23:00:00,3232.277504,10,27,23,1
7174,2020-10-28 00:00:00,3088.344762,10,28,0,2
7175,2020-10-28 01:00:00,2945.0589959999998,10,28,1,2
7176,2020-10-28 02:00:00,2924.816547,10,28,2,2
7177,2020-10-28 03:00:00,2993.276853,10,28,3,2
7178,2020-10-28 04:00:00,3115.949729,10,28,4,2
7179,2020-10-28 05:00:00,3314.589815,10,28,5,2
7180,2020-10-28 06:00:00,3902.719757,10,28,6,2
7181,2020-10-28 07:00:00,4438.648258,10,28,7,2
7182,2020-10-28 08:00:00,4498.714433,10,28,8,2
7183,2020-10-28 09:00:00,4424.170329,10,28,9,2
7184,2020-10-28 10:00:00,4459.967207,10,28,10,2
7185,2020-10-28 11:00:00,4404.583275,10,28,11,2
7186,2020-10-28 12:00:00,4297.655709000001,10,28,12,2
7187,2020-10-28 13:00:00,4330.782439,10,28,13,2
7188,2020-10-28 14:00:00,4309.9844840000005,10,28,14,2
7189,2020-10-28 15:00:00,4275.666829,10,28,15,2
7190,2020-10-28 16:00:00,4409.137223,10,28,16,2
7191,2020-10-28 17:00:00,4903.086839,10,28,17,2
7192,2020-10-28 18:00:00,4681.528724,10,28,18,2
7193,2020-10-28 19:00:00,4356.959121,10,28,19,2
7194,2020-10-28 20:00:00,4070.078792,10,28,20,2
7195,2020-10-28 21:00:00,3786.6499620000004,10,28,21,2
7196,2020-10-28 22:00:00,3469.984246,10,28,22,2
7197,2020-10-28 23:00:00,3171.7740559999997,10,28,23,2
7198,2020-10-29 00:00:00,3032.346214,10,29,0,3
7199,2020-10-29 01:00:00,2956.325512,10,29,1,3
7200,2020-10-29 02:00:00,2891.869195,10,29,2,3
7201,2020-10-29 03:00:00,2921.091238,10,29,3,3
7202,2020-10-29 04:00:00,2954.754195,10,29,4,3
7203,2020-10-29 05:00:00,3194.38474,10,29,5,3
7204,2020-10-29 06:00:00,3745.024889,10,29,6,3
7205,2020-10-29 07:00:00,4224.894827,10,29,7,3
7206,2020-10-29 08:00:00,4422.286554,10,29,8,3
7207,2020-10-29 09:00:00,4430.7524060000005,10,29,9,3
7208,2020-10-29 10:00:00,4500.963597,10,29,10,3
7209,2020-10-29 11:00:00,4461.082565,10,29,11,3
7210,2020-10-29 12:00:00,4408.827265,10,29,12,3
7211,2020-10-29 13:00:00,4376.168302,10,29,13,3
7212,2020-10-29 14:00:00,4355.807238,10,29,14,3
7213,2020-10-29 15:00:00,4181.017871,10,29,15,3
7214,2020-10-29 16:00:00,4288.687446,10,29,16,3
7215,2020-10-29 17:00:00,4737.900447999999,10,29,17,3
7216,2020-10-29 18:00:00,4582.765710000001,10,29,18,3
7217,2020-10-29 19:00:00,4263.24936,10,29,19,3
7218,2020-10-29 20:00:00,3966.539647,10,29,20,3
7219,2020-10-29 21:00:00,3683.0858789999997,10,29,21,3
7220,2020-10-29 22:00:00,3367.367702,10,29,22,3
7221,2020-10-29 23:00:00,3082.106002,10,29,23,3
7222,2020-10-30 00:00:00,2907.571063,10,30,0,4
7223,2020-10-30 01:00:00,2816.891055,10,30,1,4
7224,2020-10-30 02:00:00,2894.028896,10,30,2,4
7225,2020-10-30 03:00:00,2786.233855,10,30,3,4
7226,2020-10-30 04:00:00,2943.8613179999998,10,30,4,4
7227,2020-10-30 05:00:00,3191.019101,10,30,5,4
7228,2020-10-30 06:00:00,3824.873027,10,30,6,4
7229,2020-10-30 07:00:00,4307.431938,10,30,7,4
7230,2020-10-30 08:00:00,4487.252504,10,30,8,4
7231,2020-10-30 09:00:00,4451.0401,10,30,9,4
7232,2020-10-30 10:00:00,4569.704284,10,30,10,4
7233,2020-10-30 11:00:00,4507.831494,10,30,11,4
7234,2020-10-30 12:00:00,4477.083864,10,30,12,4
7235,2020-10-30 13:00:00,4402.639527,10,30,13,4
7236,2020-10-30 14:00:00,4261.791541,10,30,14,4
7237,2020-10-30 15:00:00,4172.37143,10,30,15,4
7238,2020-10-30 16:00:00,4340.601077,10,30,16,4
7239,2020-10-30 17:00:00,4580.751379,10,30,17,4
7240,2020-10-30 18:00:00,4416.209144,10,30,18,4
7241,2020-10-30 19:00:00,4046.681764,10,30,19,4
7242,2020-10-30 20:00:00,3736.900394,10,30,20,4
7243,2020-10-30 21:00:00,3467.027475,10,30,21,4
7244,2020-10-30 22:00:00,3215.215525,10,30,22,4
7245,2020-10-30 23:00:00,2976.726058,10,30,23,4
7246,2020-10-31 00:00:00,2778.491443,10,31,0,5
7247,2020-10-31 01:00:00,2652.412008,10,31,1,5
7248,2020-10-31 02:00:00,2588.037962,10,31,2,5
7249,2020-10-31 03:00:00,2570.841736,10,31,3,5
7250,2020-10-31 04:00:00,2594.466293,10,31,4,5
7251,2020-10-31 05:00:00,2674.604768,10,31,5,5
7252,2020-10-31 06:00:00,2876.9134129999998,10,31,6,5
7253,2020-10-31 07:00:00,3135.998401,10,31,7,5
7254,2020-10-31 08:00:00,3395.6487270000002,10,31,8,5
